item_id,situation_id
34a3c70fc28ea6db690656ea,cb2a0486943f6ec9c6e5
34ad48436ebb06159de290fc,269fcee49a04550340e2
34b3e1b760288dd3710c7bc1,07671d9607911981bc48
34e39df145cf14ba5d4ad8cb,7cc0347fe32ec03a1cda
34f8f47f524f11f4a41af5eb,bfd311bf189a5824f553
35124ee34d4448800ad2250d,595b3a459204afe6f637
35284cbb0972791e86f2ad3c,1f7cfb64c17dec6b516b
3540ab1d87a611d333c7a125,9713faad18643609b7c7
356ee2c725227a499888f297,6c82f555a49f64f3cd93
357fc40275286f3e63ecae43,d08e42814891cfa24604
35958ca822be94602dc339b8,0d741322daa024b51340
35a467ae6f644a6661a04d36,e9a3cf6cf30efab6c72c
35e39e8ba1b2e202557d6d0f,d96feaf51d9ad7885dea
360a5be19bb5eb24cf4e9a73,0ede7528be1f6f4ef1b3
360bfee13f53e7238b53f9da,f19b30a70ede18ec77b5
36108df759ee91aa3209386a,91bf33814ec9630f9743
3611ede424fb288ac1aaed85,78eeadb960d6fa5ec20d
3616906dc65fa57941dc0b57,de5c25c0b468cb4da03b
3623c1a57ac24751242365f9,955a5c74aa96147dec0c
362e1e104f03f1be7d289806,5040a1af2b5f5e69ebdc
3673e77ab1ad4e2790439eb8,d0a251df23540f676ff3
3685d0fffc56b69befbd3733,e8acd48899ba961ea29b
36b2c7acedd78ef6943ffd42,435381d40431eb94b016
3740cc6a7f239380c73a99a0,2b8c847892bdce257fa4
3763d2c2258506af3e8bdcb0,ff954a49f20039dd2ce3
3772dbfcf98158a7337177fd,5c3a3ccdbd49b1695ebb
3774e1552d4f36aee584a84f,718c4f81182ee0778c24
37768d8ac4f93f66534a49b3,f6b6d7c307e6a452bca3
3794522147930c0d8eeacc53,4dcaee5b74a44e121af3
37a4b759d93d4401ee615c09,96f1cb83fa8148094b46
380de8cacfeed83a8861c044,cc353ce278a38cae844f
3829d962b043093f72d14dc5,8d0f63a7306a36998842
387f52b4f2d73051266b65c1,5170a11580f1de3d68d8
38e187bcb8c197cf69ee7104,6f5a48c9888c6610bb57
38e5a90d0fd1b52db3b8b601,f75b02eb3ff6a2103d80
38ef329d47b6761153d39ef0,cf7fb08172f5d85e96be
38f771d3460879104058e456,a67f37c3b9307e3bb118
38fdc139a2c05ffa4e1cf54d,745b1486046e99f2dbe2
394d380dd14bceb7816125a2,056b56f79c05dd9525bf
395b539c33a1e3ddfe2be654,2dae92663f9f7f2b6643
396d217e8005ecac70a85863,336e1614d0db88fd0869
39c099bf593be25857f9737a,e806d988a74bbba00e55
39c2bb14c0966648c1bf15b6,cc9f880bdbbb2760becd
39cb1a8b533b3aedc7f3d1b5,c84155ab525d0432eeac
39e38b0fb22063fc98a95df3,dd94687454ecec3e8d07
3a08ac8f799abf1040b4aa85,04eb662cf719c0c8a6bf
3a1b4730f75e886ba0bd8c99,88e04e4d8683ce5399cc
3a4fe0217b8ca8b30d909498,1e63168a51bf08961d8f
3a529729bf60faf660a17e2f,20eba6a120081db1a231
3a610867c08a40bf621311a8,d9763d8ea88410f09382
3a686e226dc72a1db5d3fdc4,9fcfbd87ff8f8ae0f5ee
3a7252e95d79201396f6cc29,0b56767647b113d8bf40
3a8b774d427bbac469eceaa9,6993a6fa51de771a200b
3a9dbd518eb92f9e6edf0e5b,0b97ff66e91952ea5e05
3ae8c13216127761a96835af,6158031ed6a7b950bfca
3b1536820ba5ad4b7164ef64,52a06075e38a527c7224
3b4d1d2d048f876816708045,0685343043ff8cf058c5
3b579c84ad724e4eaa7eec2d,5c3404c0018c82597d83
3b610404503599f242b57e40,867650a96ffb4a4bda89
3bb21a1cefcd74dcd6750d55,d43466abed2ebcf442c3
3c2afa6e182dcdc52c25718a,b29d75d58d691b5cbcff
3c2ceda56b2527c007303844,8828c327d4e5e2be6844
3c3557f1794875aa1a2e87ef,b4678a8335128b43bb1b
3c3a6f3506236748c7861333,2c536c346c7e8f9dc323
3c3dedaf8053eea1a82d2300,c0978f692e23397d5fe3
3c5eddbbc81879cb231aa811,7b34e3d9847e875c3879
3c8dcbf163a6e822ac6910df,35f76ebff769a3653604
3c9446a40443433c4a528667,7dce18445aaa247116e0
3ca64577c5d514d202b1ad36,efad91255d467c667395
3cb1b8d42058353c358e7666,7a7e056891f0199aa1e9
3cb6d4cef8b4a11ecc2ffd41,c5c6f217531dff3abeab
3cce391d886b6b79f6493758,262d50635e454bf9b050
3cce611a2d2f3281cee837ee,97e8b352103261809264
3ce1e839d0217f68cd293b19,7276d72b3578c8390c93
3ce8595d902daa86529449a5,49ad1e198b01022b0b63
3cef12328a4b83be1cbd190d,af3bf0a24f6386f9f06a
3d0c7350a05cfc9267e95f45,1fa420c50b437dbf184e
3d359eb68a9cb98cee2ac9d2,eac96cabf20d183adf7d
3d75155cc9abe7efd55f63a6,2d65a357486c81c0fa9e
3d7905bd51037f69096b30f9,167a5f023b9e7d6af6df
3dcaaa3ccb467d7fb07f7c61,f36ab0a4b5934da8a2b8
3e05eca28e8e5de8ef4361d5,74c26ddc9f91fce42ec6
3e2c5f2f30414c82748a1e46,3b124cd9ca378e4ae5f1
3e3b02194b85cd682717d19f,56f095589beb9b0abaef
3e6ae551995ce003c3a7d1b8,c210a1fa23a4ca59b0a0
3e7187638285ece1b83479f1,08760b0ee3ca9d0a6ff8
3e884eb815ec239a987d9049,055ad7914b14deaaff2a
3e91272edfaa51b7476f7446,cfcdd580c441325913c8
3ea9ed5647e4af9d0d767238,848a7dc9a1604fe9c7c9
3eaf92cb8bb35388ddb78eae,5ec00a5c8f6528085500
3eb4ad6e625fec12753951de,8ddde60b4ce7238b5f12
3ebb319971b5d681f2725054,7fbbe9897f62d6b9611b
3ec88d486557b5c2d3a72377,2f2b93d7ac4195dc9ee4
3ece4db8a3e23bc6978f688c,b9b74dd18f674e3f3ad1
3ed1a07ae8073f17ce6eb67f,418820fe13ae5d0d9578
3ee7d85329f3f96c58df637c,034fc385c30f1001801d
3ee99b5769bd9579e7e3067e,21de3587ca7743569792
3eefcdf5169b2f949ac2c0de,d694989173f7733e951d
3efbed45167a49a00c9d067d,dd94687454ecec3e8d07
3f0bfe3bd197608215abed41,b2694a4c6550f4c79c32
3f1f50a9d63e632368916ab0,d582db9a8260702bf3c3
3f37d1e5e51c35c7aacfaeef,cce336a9d648a91ab22c
3f3e6eda356f6532c90c1af7,d14cabfebb65fd196741
3f4ccbcbce0c8a1f72487e6b,a8693b7201c960ba1571
3f7c17e841b27cbc79cf0599,13c266b69f7bd60d106b
3f80182f7b9cb3298b3f4510,1d297a0fa48a5ff434b7
3fb338df19ff5006712233d2,d0b8b89b65e772de0683
3fbe0025f1fa1909e72e8ba3,3dfa76dd79c4ef66ec62
3fcb018c307652dcbcc239db,8ae5ac375e933ded10a0
400de042d9b1e5a0ee3a61a4,c2f62532b20b6b74876a
4021a995e6de68c1ac9f0bd2,576cbdb75d0474e81c40
403e0b4008d07084c52d2d46,01d6ce7605a736bf1bea
403e97362af93aee04e860cc,a4a9efc67a3c41865b30
4042c143f3e7ab207b2d31ff,80f8a32b1d3b123128d3
4048ead83d723d263ebfe9b9,7ce2682e28e6b2eff636
404f94b2c885e4beed2a2b17,0acc5ad98a9b74731c32
40c7337ea88df8e9173c7404,b726c45c312a36ed7ad0
40c7d21a0000848dd06902d2,d1d38cf94585bdf4d600
4136009ab4e2cad78ee3440a,ec211d64513f8494031d
41391cb2e96090fa3d0221e5,7e8597285d2b33c78a68
4165f7d5f6c3e4805168c343,c290ed216e8a1bf57cca
41c4dda9e8650082ccf07014,ebc673077e327c6a63f1
423f680936eb9939f154ba0f,11072a79297962da3ada
42596a099f267198abab06b4,6c2d5190645229ce59db
42767f454b5136cedb8e6e85,5ff9e048861742050e2d
427f8f25108a62ae71a57ea0,b66f884e46b61872bb1b
4289f74d1d906fd6df536196,4310503b7fe6b4c3423e
428a4591be7c43d6103d13f6,b64b651a40c492b7dd02
428fd5548e8e9158880d6e44,b1d71cbf3d8fecb77ee0
429de50579c43cf7f4a1f876,07969cba755c84b3266a
42c2e9920e2ecaff3cb2c4b3,df1f0486894608b144d9
42cc64c5804485acb5e6d06b,ae78e02a9396a08690fe
42d948511c320f7173b9cd5d,a5ea79205115ade6031b
42de74046bbdcfa3c29f0624,b7c53d38a5a08c58bb2d
42e0d39feaabff99697433d4,520375633c609c6b5604
42feedb6f8bf63298b7c2c7d,51b1b67bbe2e2b51d1ab
435842e2eb2d48d4ac634b29,5c66d807254f3535ba4f
43aa4ae88922e51cc65a384d,38187b992ac93cbabc88
43b2a8d5b63f32361236d173,e4aa2cc076b156bdb16b
43f393010746fe344d9fa71a,3d19a1d27c14615101b4
44169273a6ac7ee10379acd1,3469055835aa7d0b7259
44256ff5f167ef65ce552139,595a387c20eb58548a8b
443f084eb722e86297a45d1b,e2302a6afc108bcab894
444242956cfb6ebc70755eaa,75d2295a077c8cfde225
4442802d689f4dcdeeb778e3,16ce93b680440e622ba0
4445d35ae9b3218b00d4f080,125e1b21b7f09a8df031
44552bc70380c0c4f8c254af,bd6ef0f3b3edbcde37e7
44b6588537e3fc3bbfa59dc2,b37e142ecd4f2e5055a4
44f8a1c09314e00ff035a7ca,b42f5474f511016d2f37
44fbd5cc8c5eddb70495248f,020eeec11fb4c1bca448
450b69d1c3749962ae80f00c,85347395940bb617fcad
45129be81d2a5779923eb8b4,f17c83b38ace43ffce9f
453c4dc666aa205569898d35,abdefd710720d25f9dc6
45a64da652bc574e5216d8d7,089b780fc44af320d2b9
45f29c7d4dae83ec2d4b06fc,8a6a7377133efed28430
45fdcdc17731feb9ff4dceb5,c9b49a387d744b7f1880
46038c810676cc20a82f18a0,4825c5664d4da6c4f610
46096e4c477ca5e80d3f5a85,eeabc2a1bf4898f61485
4621f91a32c14b950c0fbe37,6dc9506c9f27f94d0ec2
46371820ecbe30088b23417f,09cdff40841268f03475
4648e4715df1fce967445223,d9b986d734b203ad837c
465740cd269864d14103881d,15bdada42fb2ec27a212
465ae5513793878128c6086e,553e4c629c7a5407c5f6
465fce646b40ac89ab6ea3cd,d468ffab1b2763cca93d
468e3c064fde1f021d249e6f,66fd226cfd059c184279
46b66ba7e496d65c4116b6ed,21c594408c59de898099
46cfbede94f564fc5b6b09fc,b35dec96e81f50f3821a
46e6d5298f3d999822202317,d694989173f7733e951d
4714f16b2dc403c7226d2138,bf9547f7d2aa787cd94a
4716f4b19f0afdbb5e4c6e99,85a9933ecc741ca3512c
4733cc5d42ce053c637e546e,9a6ea7d206459bf19c82
4743d6429e1c63aa47c8ec1a,f96b11ce85878169863a
477ae3b009e10d001bb42961,f79f72c6abf892155427
47b9f847f4252c1a880aec18,c4bcaece1fe8b0a37147
47c093d62553efc210a5de5a,8b0eaf329fc54c1d3fec
47cfbf6def1b4576282fdf3c,239b870126af4cb73639
47d9cdbe54da2955401e3234,019dc837f20f332b3d8b
47ebd79f3c59928e09e2640a,63d670e56f14f0e48025
47f0f4656557d6599311dbd3,c2eaa763d76b8db0069e
47fe976d2aa9c4318569c765,39efc16240d71e0f7e2f
4803a230191afda439edfdf1,6eb063add1c49e3f7268
480ac1d829e4bb963b55ab3e,db291a5cd37fe84b2898
480fd33c377caa9bd8f33348,ddc9a534e0d886bd3c83
4832baf30d5053c5b08c63e9,cd01f8cbb097450cb8d0
488d1b01f3948c00166e05f6,65a174042b694552e653
48cd99c63e1646b8fa412005,020a32450c5bd50f8476
49228d4b18cd4db7ec1c9604,2a331ec4d6ed6f32d096
49236779399a4649ef15f801,0fe53630e1c00daa6cbf
492d5b434b1595aa1b8e81bb,af5236cd0ea8ed0da05c
497d2758d3938e4692f53ace,d9b986d734b203ad837c
499d551e35794c63e9a56058,a5522f5d76f8498b609f
49b582e93138265573dffc02,fb29b9a2cd632d4bc8f4
49f78c70b4f242c4f626e178,9f9a414c656b4a663d70
49fbd80c10a095cd2c99e5a1,ca60032b5442b4d77d45
4a1c818fe2c05aaa90769edf,0db8290f973e2e561f71
4a41ed324e3c58a83661edba,41451054ed012820b7bf
4a4c83d25b4a624d72a8c5e7,2b3cb0682f3012ae14ab
4a4d12335019565380492afe,9dda0fa0284859fc5667
4a515efb8b2907f72b437c5b,34b23c475a1bd3949a06
4a8a733abe19c3d901165c85,94a1e2acb7e6f55b8c81
4a9735cc8ac3753938786472,f78e12a7bc53d26b08e0
4aa7cf4b3361df1844a6a356,1f564d8aa9b0b5ace8be
4ab02500bcb612d4abdce409,b4768f22fdd22be8d3cd
4ac1ca18a67f2008b20f68e8,1b550e06c82aa2543244
4b154cdf5b7271a7d1ae98b3,f9296d154f51c4a02505
4b4276da55fb7f2941bb69e5,8478b92e1e1954a3514b
4b659e365cf8d211395adb51,c097137a4654f69a8ae6
4b68cdd64cb9521a1b48e340,79147e2fafc2ff373a92
4b9cd5dae3789833708b87ad,9737b126d0718a865e7e
4ba744634be2f14a756210a4,0b54e3834f3c45099950
4bebe3199b243a3654ae6913,fbff8d7dbd73c94a0359
4bf7d275c11e391cbb36db83,a044f29ee4f28a06f1c2
4c0f8c011f2ce94d2f14faa3,90e083ae23ce0b4c3b17
4c357ff9629ba592a047dcd5,f1b54cd15629d3a99219
4c8466c47df8026fa1ae7ef8,d454cba932933237d380
4ca84c32899c0794dbb9945c,de2db891a3a331980b07
4cb8fdc9857c57d2c38b02a2,7703b71ccc0610d5e1b7
4cd1495d277cec2fdcba0bc6,2fc1966fc255c54285ff
4d123a9b8ccbb58bb5fc5a1c,66fb7580fff9f70f1341
4d1b73672029863047c863e2,424c982a012280f88041
4d2f6afbeff6371e1b5c164f,d46c7c349319d49c07d7
4d7a89d1cabc0261421e7ee9,32867eaea4fd6d775a1d
4de558b0f3cdc5433ea14dee,d468ffab1b2763cca93d
4e11f58a482a9ff14363210e,6d767273b87385d9e4de
4e2678d8ad2c076845a04771,54e63272c968ece0504d
4e5e771c40bb671a7e9e32b6,74960f84a85e08494cd6
4e727bcc99777434890e7abf,0feccf819e715f7dbaf7
4ed65063debac53b5dceea5b,0bed7a0170a6b39ac646
4f0860b1bcde2675682f2b75,1ac039cc0fec9700bb92
4f0d61e5cfe872cdace0d907,14bf4a606b114dd4d164
4f24610761b7e79226b52c2c,6b1587f216e9d5559483
4f25377e2cf3c844f151c9d9,50e22ba263c2cc9955b7
4f2c665454c5e6d5f33677c1,f0c0e9bac969c3f4a651
4f2da4d5e064c0589df7f7c9,072a6b681eda61c98b39
4f3429987dc86d62f50f238b,ac2c01e9abe0242bc46d
4f3c4f39ed61a0c66fe9d8cf,f0f93f4c276b9ab5acf3
4f54f7799152db8a952671cb,93045f63a35b7f25de8f
4f6e787331e0a80891510bdb,4029b9d5e3f88be10f99
4f8167900db5067ace16004a,f66882bd7f54433bafef
4f8e11668125fe783939e6f2,6731b5cdd35e0fa994c6
4f9fefb5265663e0ab0cdbf1,519d85267193c8bfd214
4fa051d942c997325d3d6010,d47e66b88fdebe4cb1bb
4fd9c52099702d8904b16495,9848fa107eb909dcf8f8
500c2649f92c793c5b5c6dbc,c3464075d18e9fdda9c7
502da90bef5e78b7ee018fa3,9a33126afc5910da0024
504b0a289a667d42dca7dabe,f96acc43d445f0dca126
508bbc8c4602fc66309a67ea,2158b36043b7ce6993b4
509ebd2e66ea667d94fa1b9b,728d68576340e16582b3
50c3da41a784edb3c6559d8a,9ac1c63fa3342d5f6d01
50cf906482f91f0bff8e2fc1,e2dd3b9c5175819b74c3
50d6dfe24daae1ce54a1a132,44647c3f6d4bd06eeeae
50db87131d347e108f6ddff0,2cceae2b4f8121d16f7a
5103b4c0d9f7449fe13ea69a,e9b7db9ff97f0ce1b3cc
5155c246bce4b3d0d8589575,41451054ed012820b7bf
515d18f72a3064305b45b0e8,089b780fc44af320d2b9
518e96b60c70358f03f4d41b,c08402744248cd6579e5
51b8bbc273b11fc83b3a0ecd,ec211d64513f8494031d
51f15d2d5fdd0f726576daf3,d8e5f2e2e5a87041fc87
51f8ebc343a4ecdaadee54c5,64f4bc91251748059a2d
51fc88384851f0e4fa8f625b,7521ac7ef6fff0951d29
51feb42601a3de7fee782b0a,355d230edfe36dd077f1
520794f01897bf08832ff090,4e75ce3b4431b29ef302
52138a76f811bad2d93bd390,490795103d45d86dc939
5234baa1eca7262d8e8f967f,881e7f6d92de02b6b185
523c9b84ade6073c317a015c,fc7ab42763cd50228dcf
525f483f0ff1348165097a61,b88f423b71ef41c90eb5
52628038a130dd5610c064ac,9f8f9e05a07fa66bad41
526c16d483e06a2e41c81332,190a90b3e02fbc2b7c61
52c370b531fb12cf7e0a1bba,832ac11057e14e551736
52ed3f94ad799956efbbd76d,be98089dc828a5a493dd
5359a61ce31e8e50906f9df5,b3beb58b820488519aee
536a768be255c6cf3394c510,d82895d311c9d47a1d67
53a6abc80081ad998ea75748,32f2a66b58d1db2ff2e8
53ac81c013ad07a0321a0b17,3fdd46992cbfbf945ee7
53ad4701a4891fc126a62e4c,ae47a682170b7809e4b0
53c44fa15c0867eb410a031f,1741745834c514afb79c
53cc857f7e469848a9814310,4ba0e756126dd76a7225
53e03b3c9b84d76faa8710a8,da27b87914c1b5268e16
545bb6b484c73d72c5051b7c,e32490110e9ba91fa9c2
545ce1d42975db7221bab25e,e08456c7ac64bda6280d
54675d6dddb78ba2b790cd20,26ace8f3ec84b2a7e1a7
5472bb272d4fda6b1e47f300,22f09649dd893d9638a8
54c735fe563c515b40c8647b,d86b8707bdb8df0fc146
54c79ea39453704a0a69cde3,5a46825cbb2109b18de9
54cbe0806fc86d3c450eafda,85129be8f8406071181e
54cdfaf68c24e0664c830ca8,1511cc79d1b596392747
5521df4eba537581352e933c,34ce65f9048792ed19ee
553a353cf5612be4bfe6d192,48f3b775fd87ae249d74
555dd6d30a4ce1b2f2b0604a,90b907c29e24ba7b128b
55850fdf20f8f018944879b8,7b266a3aa1867cf4e842
559a951119197680f630d330,eca9e598f22f5023e89f
55ad7accadf113a8a0637e51,611360305bdd5b3d81e7
55c79d8c90785d1bd87c3bb3,f38948a9edbb2b657e3b
55c933e9134cb5955529bfad,35add024a068b1a9761e
55d37fff9259ca4ee8f5eaca,5c4d7994e35c9991b1fb
55f224b404909c29dfa3f89a,09c2c173d45d0bfb449b
56034a1d437f0eb9ebe03125,6a1881b197132c57b239
5619be55b073c03a4922aa82,4ba0e756126dd76a7225
56440668efc19fb1e21722da,af4446394799be323be9
566e0179b84f52f04f77fec4,bad1508137588dee3490
56aa55ede4648cfaefc9db97,31d7d0cac28d0f925270
56e810303d6ffe0f154ea480,602b1c86462a19fdc5f9
56f877b5c2594d1ffd78d3cf,2a472d773a08bd02c66b
570917a3a6b28a93d3032c46,f6cf813c160b879d0efa
57127d67eee19aad04526886,a358483b83928dfeec14
572be69e108772111547ad1c,2607d0ca1d008cdda1ef
574a647c636dae917e123f87,30a272e341c1f7672235
5759499e7a3f686c6345e427,1eb5f042215f0e8b9a21
5783214eb93aa7efa7275e5d,bbbf64fb679f107f18b8
57c1eac0a19f21d093b23819,19e0fd86ad0ebefded9d
57f219b6b7d3c47791356b38,b6af89fba43c10b1248b
584063da1827fabc3bb3c966,db0c4b06966720fd3b41
587fc27e9b7423e9c5dab392,749e276143459b0fd3ad
588a2bfd8ee5ab01594e561e,ddd0e0e4d4fdbb5e6d03
58d3bfd84721a395d19abb24,a0846dde68ad52ba3e15
591ad976c4eb97aab9590a4d,99d1ea460e43d2d05a3d
5923ee6efd76fa3093b37b53,57d574cd06125f55a512
593460ba4732d3e7be34c069,9c89ea5c6a38cd6eefae
59384e7129889be52a37d279,8e7e568073cee5c97e57
595cdf16f37c8363d3f9a846,74701b30ab3eeaaba9a0
59799b3d7569088c93fc65c3,47fc5a90940ffbb6bf1d
597ad92099a57db95a8c4a4e,537eaba45f0496b71670
597b4e01380e87422e34c59f,ee60efa98407cf8e7b5f
598ae244f3521e24369f37ae,ab4b45a904996f2e1c08
5993c8cf779d08e3c7f0d4e5,03813fdfcf73c18a4980
59c737a906dddffe2d2b3073,2734e089c8ae433211d4
59d4db70d9a4a2b27b2faaf3,124b4b4c9b56288d8203
59eceba074713abb34e4d256,84252a7304c2cdc0d8d7
5a2a318d16de7f3dbe5759aa,8a9f8f6fcfc8a7bd0908
5a4189d24d4d7223d8c4299b,f1d92b168f51a5ad98be
5a57783ab1e2741bbf23ab51,244dc5230d40ccaff4de
5a5f63f03ab3b32869b55c72,d4eabd66981092e1e07a
5a66530876f95dc40d05b98f,82520d226068401a1815
5a7a637357fad20907faf4f7,810ba771e851c841f15c
5a8334f42529c319934efa9a,ebd27e3614043105b179
5a835cd8709ece6a271bc9f7,ffd917036f7537ca7f7f
5a9634d58e4818fffaa85b1d,9daac6ee52aaf272d471
5a9f61984eadccd66c28e8e1,424957879707023f81c7
5aa620e0fd2ca37c51475d9f,99e221a24b4e1dfb26fe
5aaa1d233ba87f7919af6550,77da0e136c89cee34966
5aab7a38c0acceac28c31ac7,d400502524d33292dcf3
5ac545cd86f665a5bf6cb494,b98c05c461178a56e9e5
5af004e25a3124b65a70903e,5721bf6aa31d4c489148
5af24b38b3da279ba5da2dd3,0363b9cc920b913b476c
5b08e34eec36dba1c93fa2eb,defb05e498a9ee45cc13
5b242633324814f34c19964e,6eab1f8de222f00b2124
5b50284b06be2d9bff132aa6,dbf9b07bddd0f751d8fb
5b623e638d19e1746356819d,7bee9323b05f84ecf689
5b836fe396eacb50b03dd51f,53e30da4497e27932574
5b911244208939102c35c6db,a0eb4a713c3163aa697f
5b93cd9283d7e605a99053e7,034fc385c30f1001801d
5bba93658f3ea70ab892f685,2a4365930a6f2ea230d7
5bc5bb980fa8d03a0b915c7c,d912b927629c21e2638f
5be0c39e81f772bf3775e2fe,4d6f612f8da49fdbeee9
5c0973e014f9538c965994d5,86654c77c258bd5cde9f
5c2c19961cc0e21097904d4f,80933e4d5f8e1fd67289
5c3094350c3f5c4747899946,c1130b9793fb28fffb00
5c54937f363d1b29285f7689,43901bf4ba5737a5b2a2
5c7109914b6eeba1e2824026,284f577a09db9ec7b600
5c75b23fb353d357671124cd,ba2b887693d838c31659
5c9407b5d5dcc4b00e36749b,dae7000102ac2d67fe26
5cb11564340fc49c3e20da3b,44c0c0d62203c4b2e08f
5cb1b50d94bba60af76ee653,4264b1c33a10cd8938f0
5cd999e9ab27b8cc3a79e332,f9b30f4f286b4dc6ed9b
5d086ca7fa6757088d3c3b94,cba13fe09b89fb29bf7e
5d16495277dff37bba58d512,8eef166ebfd23f81a522
5d1918d86525ed5ae93e7d8b,631b9ba8ac68f1de561d
5d46aeadff167c11cb049c85,dca3e3b8e2a9d045f13f
5d562dbbef8391d118105d84,47fd082ba49982daa97f
5d751c09f61274bf5d67787e,d8dbac0e31a94f7f000f
5d8fe3910412a3bd8bc00974,ebc673077e327c6a63f1
5d9bac3202116efa38ea4874,7c7e6bbb6f3d99a8afc7
5db67cacac37e4ed63e3b276,5a638e10d2bf89c296d2
5e2983718e6c4286f1b76548,46fbe11c79b26f7762a8
5e4aaaf8a6ff2d58569d7756,02a9ed92ec0ae6bac047
5e70c519fe8cde237ae988ed,f118b6603a869368cac0
5e830a8bb2c0f954d2350a39,a0136948867cd641dd49
5e8fe052ea06696be88895d7,8ae199c4060178572297
5e9053434fd22b44d75b74ee,bf23134fda174f61cc7b
5ebf192081812ec595c8976c,08f404c7af2a9331735b
5eda880b5fd76f581ea89f96,54327c18406f555b7f29
5edb49e175dc036c96ddf89f,ca2bc9b20719914a3da9
5f31cf28ff42241429ea2ebc,d519818ca5fcefa9cc64
5f49dab4348ca2d9610a5c41,d4ecdf848b5bf5988d2e
5fcedb439ec3db18e723b35b,584f7056b28b8f8419ad
5fd436e17bec86ed21881613,7d6e96ffd8be47fa53a1
5ff15596bddac3f67579022a,ac5af648259875032bd9
601f6570ac394dbe4d430a46,6354b2e6c11cea73f2c8
6081f5c4ae6880e4274a8893,3d68921d8c18a50fc407
60b586905ae91651e01d7ae8,23bab59f614e715f0095
60b798dff92f528b4daaf12d,7a45c6ee643e705ec53c
60b924a2ad6b28bbecfcf90d,74c8f43a0ef7c6f68b6a
60c5020815b0f0c3dbd03249,043f05bc39afb7fee41c
60e8069fb3772b56f0252941,1f3e576f74482164cebe
612baf62fb4e0a8d09aa5996,447902d9854c360171db
613b43d62872b649120fcce1,c606e4ad69caccecb37a
61592b45a735f183828888c2,d71c7c8f004a1ba42826
61717e7868574a5500eb7c00,bc20f2c2b9c9a5ca63e5
61b945ab94033489aa3ef699,ccc6b250a3ad357571b2
61e8728f45e36369fd59956c,56b1181bf3a82ce5b974
6202a58c57f4967a7e664422,ad6800176d83b006d6b2
6209245a4d02b21e38ae2cce,a50145340f3b66bf168e
621d3819ecac51960bec9eab,ca71f618243eff0f64f6
621dba17f1a7f4901fd89db0,544974dba5d10a3887f2
622b8b678c35c80712003638,5d000dcc43481117eaf8
626c9a18c7080feda531fd73,85129be8f8406071181e
6288c20e02d4d4994cb2a58d,5f80760504e4cf5559b4
629175cb1d213a1c925012f8,0cf2b9b2a4e6aad7c5c6
629c9c28a505d618d77deef5,9127983b673dc7be5abd
62b9e73b47185bcd2445c717,65b652b424be252b60d1
62c1d7384d5866eebfc6ffef,fdd3c984dd0b46dc94ef
62e2e925d297619dd14350a2,206872f624b23c060cf5
630d7191f6d43de77468a510,117b4430bde6bd1c68df
631935cda507980c99c8fe94,15bdada42fb2ec27a212
632f59fab266a65c9ecaf651,7d898e87c656eb3e729e
6345dadd392da814433f1a05,21eb37c4dabba0c2f48c
6362cd9d8370f39c2623b865,d70a88ffefb0bfa15c9e
637bc1e1a8d75e2c7a2f41eb,77ff9d61a0d3fc8f8ad1
63b62ea1b587ad4d334e3f8a,a7e52a8ca20805d039d5
63eadb304ddf745a5353a25c,b5158a4766862362c5a7
63f4645621cf50c21c30680a,437fdcad16b0c61d667b
6402ef0f096491c0fe482a48,a9a3dad31bceaae0be37
64065da01eb384a0693f1b5a,9dc0de597392b52800e8
640d28739bf8d24f8adffe9e,d0d2bfc19d23c2da47de
644a3ca6239e5865744be62d,584067aa68d65ab3ebbe
645e107184e246e5f451df70,ca561843d90b7f4ec45e
646066a4c938c8597e3a4b22,f4f079f854f3bf230f3d
647267dcdb1f2e97fb3e3858,5be732cdb3cde44316e6
648be58c5dcbf3bd3f6b5146,9adf51f8c240612b0573
64945f8df7bb9506aaa5e3c7,65bc90ee23ee546a25c1
64b5a0e02a7219b4742430aa,d0b9cd79353c19ad229d
64c5435eaaddc7501e79f7c8,9d0aa2163843ff81adba
64dff69c69a582217375a942,743b5137821abba82175
64e074111636d28f5d710c88,9f89eea206db24aa1063
64e170692347d393bdc1edee,360134d42fdb6d1eeba0
64f5fc474ca020fb1d47240d,54d2c1346bb00efe2f7f
64f7bd61fea3cce729b56a0d,c5ed6d66e514bb8bfacb
65195b4c1e0af7cc0302225b,3ddf2ff031e6d565d0a8
654575dc52a3cfb45cd34343,265efe57acf68485edc3
65481bf7b77cf7dc8afdb80d,ad6800176d83b006d6b2
657cd0f0bbed5077dacc5c61,41838a14d48eb9a7010d
657f519b5415a6a071dd5f97,313362dc311c184b71dc
663b3db2e67fdd02006d6885,5f252d4c396456e5354b
6652cecd6e41c24cb901384d,e1f384e34dbe0d1cd9ed
6662ba20415df29671d9bac0,517fac1579fd53181e67
666a0faa9a7c082a264a4f64,9a513e52c60b0e0e4824
669fc5c6482c0f448c90b719,1028dd01eef04deb22c8
66a20d9fe9008953cfc9094a,4d44202fbe9d48f7f7c9
66a6d4dadf96124301fc25e7,e1aea15ddf8d8b9195e8
66c176a58d886061b0d5138e,cd009cc9690606917b0d
66d421829bd3d1ca90ba82be,3fc4ec7ea10b207c9b6e
66f9137117d05a0ad7f62369,efad91255d467c667395
66fd2126daeb8b75ef83ba8d,a8f7157fde095df3a176
