actor,dataset,row_id,group_id,label,score,conditions
llama,US2016,803fa76db2870eca323ab05ff374e92710ca9312444b814ed916635377dc8f63,bfaa0819446b74e85865671c16131cf17a9ac48953d382d2cfcf74de2ceb7d84,1,1.1157240186939614,8
llama,US2016,82563ebbcc76ca4d926eb234297c9c9d9c6112561a08f03caa9d66c138915f36,df32b6182377a216e3bccff380fd75db450340f71d443758ac2bf0fe6f866b14,-1,-0.8304224567467671,8
llama,US2016,84ae15f97dbee20d5a2b0a753e6d5a3995cdc8e54ac31bc82f8891db18c0ef23,9cd84ca538622e6da5f761df165facc5ae650ab55992ca8c03db14d75af76e37,-1,-0.3023708103190833,8
llama,US2016,851fdc84017dc271288fcf32497761fca0b59a0822a840768a703823dc78c32c,40573b41f5270bb78f55de2a66ca43f44c7e9f051d685ea4f539c33cec387285,-1,-0.2518862269855932,8
llama,US2016,85c1d981aa773275db42c986404a5946b34ec17fbb6a47bfb81f93eb4bcc849e,cafb639f3d026a8f08dd70d519e6dc000abe9483b8d4498913c6c1fc5de78352,-1,-0.0884788140767482,8
llama,US2016,8769cc569c2eb00ddba958373f589816152583f7312005dd8bd945624e548dad,7e7adbcd5d8bb01dc7448b4e78606bf06ce90bffd3bb83a7b0815790946f8e8d,1,-0.1806323029200347,8
llama,US2016,87b141e976264a765183687d12c7d38c044bfd5b687fccaf21924b8fad7217e7,e65b8dc6b8e49973e14fcd5c2a6a90cf9976a37d67f53e333620791d718be940,1,0.8130161667448215,8
llama,US2016,890bddf7f2f071aa0dcfb0e8e9a9a997c040ab2b08426f7b735f0b462fcf6f60,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,-1,-0.200649062095896,8
llama,US2016,89422a6a83000651513d483c059a27e7aeae628284bc72182e53e76ae79ee68e,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,-1,-0.3524645730137725,8
llama,US2016,8989c99499561dbabec5792a86d776816551e4b0cf591d7e5cc5b33f0fd429a3,450d927946e72d76da4b90eecaad94096533cd79bfa97c0a8884187919cc991b,1,-0.0852187334738166,8
llama,US2016,8994402aba7def42213e3c56624d59b1d0a703cb73a5e1b964b925b630fbaf63,7e7adbcd5d8bb01dc7448b4e78606bf06ce90bffd3bb83a7b0815790946f8e8d,1,0.5531982810873353,8
llama,US2016,89fc052085932c7e64f4210da19617d016b148a420c7b4554f1d98fe087d7001,3387eb2642e6ab5305341d2e47427cc13c48c8c5118fd3df7c8535733f09bcb0,1,-0.1167996906483079,8
llama,US2016,8c3e93c9f28686e2491ed830362b54578dacf232e902278bf05f34d97e434dec,dff8667d896083855d7cd15dfeb49c76745fe83c7af99da5f4af584fbbb3ee08,1,-0.4902671461963275,8
llama,US2016,8c4c3741e469590ba3dfa2320e5e0a18126253fa89eb3fe4e8e8d3db73723e7f,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,-1,-0.2783954523581156,8
llama,US2016,8c5901b52f5e6264787b6708a4f13e47dc24132e13fa31d4f1979419c870c6d0,0ce53b565db725c43fa01fbb4b1f3e322f797a4b0eb91e2ae64817a78057b0b4,-1,-0.2682680262924066,8
llama,US2016,8d883ca3e7af000f6c21fcd0466159a1fbc72be713cc19d2eab4a5c9fc8ee235,9cd84ca538622e6da5f761df165facc5ae650ab55992ca8c03db14d75af76e37,1,-0.0174850192158179,8
llama,US2016,8da34b0e623339195903cf3731666d4e628a67878492b84cbb6818f9097dbc19,1ce1612592ea0ccb5bd719f5b72b56bbb28ceecd3fe6d33fa226f16c357d631b,-1,-0.9635987829594116,8
llama,US2016,8e35e50c77aeafa97dec389c89d2709f57223cd1d10accf337e3dfb71da1d942,6d02059a8a175e3e117b20991ca71281d4b492ea1d247212a49dc1871b626fc0,-1,-0.106258752133679,8
llama,US2016,8ece402954cb5b270280c211aef02cde7be8a400bf7b4373d61c445b01d729d8,a8898beb107a4e43e6b96330acd22bf2759f13e5099b8fb7d969408b09a2ab71,1,-0.1827412912719835,8
llama,US2016,8f2220ab33c65f9b348dcb9cb1889c790f6a329e457e92b6b3e7909eb6099e95,dbdebf5af92275b76584d5e0ffc1c4cb6be6d02afa29c6f5f7c8875e7199bdb3,1,0.8263056151822704,8
llama,US2016,8f492cb008d60fa205e5696310ce961e6e6a329cdf0498c47f994045d1d35e1c,0ce53b565db725c43fa01fbb4b1f3e322f797a4b0eb91e2ae64817a78057b0b4,-1,-0.7204999269014312,8
llama,US2016,90bea3bf1a171af3f2cde55303874a8e5480eed5ecf87db0d517fb3d84b74b1b,40573b41f5270bb78f55de2a66ca43f44c7e9f051d685ea4f539c33cec387285,1,0.387321749856729,8
llama,US2016,90f5b7d44adbfceeed77def501396c9b0e7138a534e39ed14edc6a76cc766ff8,180bd5850be20e0dd9228ab47d15ebf387cc0659c4ff18a3d52388f88ab01f70,-1,-0.606323996955179,8
llama,US2016,917bb59ecbee954353b37b6dce1621bfef6fcb9475206adb5cb783c08856d8c8,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,-1,-0.3866638962928382,8
llama,US2016,925400937d91963da6c7037b17a03525319159c0411f2925d713fa124927224b,5aec976d491465afd9b1d87c2ea34cb65927964ef8a70da34cad44761e1a3e2e,-1,-0.0341546869317479,8
llama,US2016,925c1afce8cbc13f82b3134dd56c3c6dbff9eab2d42a998c3c8aa810bff17820,9e6fa7673158177680132ecea0f082692641fe9ea2022a72d997b0e672ea8cbb,1,-0.0168674678251678,8
llama,US2016,925ecae8183e13d2fea2c58bcd28ab7af5156653c51a06785f16889ddd3b0359,78790ce59aeac5f9adcb052dbbf79e753ef47216c849ae140ba7048a081002e9,-1,-0.7967375769591714,8
llama,US2016,9390c7d2141a656f21d39dbb0d0eed7356a5acc7b7ea6c50ee66906a44e235c3,97c4d2927c7212ab7af045acf0bece8036a5340631506df5e06f2547a1eb725b,1,-0.1729101376377902,8
llama,US2016,942092146fed3c2d47055a214f886576a07902bc8220d87e5c21130132648d2b,5617487e960b014f0b7dbfed21cdc094b9f73041276ca160992fee0a69ec2793,1,-0.3548114586391504,8
llama,US2016,946af9939c1154e80bdabd3f43e4d294845079e235b5f405a52c3fd7b66785f9,94d2429faba8a8ab8c5a080463a1e4b92709c627da7320e47dcd97668d6f08c4,-1,-0.8552467099687004,8
llama,US2016,9810600e4dab8ff5575935bd9ee2c5d074ca0c7486cc921c3f466ebad44fb69f,5617487e960b014f0b7dbfed21cdc094b9f73041276ca160992fee0a69ec2793,1,0.1761849038263756,8
llama,US2016,98304545560f6a4a47fc640c8d42ffd0b07970b2c0e3f62631b4349e1cb331e4,2e18746894cb4fd22d9b4a9b8fac7657746cb4caaeed9664755bb2bcdd9928d7,-1,-0.3087806827596498,8
llama,US2016,98740fbca9b84d4a0adbc092e53caaa062b58ce43760231936927c1ce7e814d3,2e18746894cb4fd22d9b4a9b8fac7657746cb4caaeed9664755bb2bcdd9928d7,-1,-0.2848667265377766,8
llama,US2016,99e3d90f05f09d7a215c8281943e1c3feb99ff5846e3437e985e6deb827e3fff,cf830fb50cdbd4b1389006b15ebf6dc74a4cef74751f8b49f5900f3a05eccfc5,1,0.4825055526620698,8
llama,US2016,9aa447bcc0c96bdad87800a7ba8b5b63b995c448669c47aa618d8f05071353e1,9e6fa7673158177680132ecea0f082692641fe9ea2022a72d997b0e672ea8cbb,1,-0.1280387635366434,8
llama,US2016,9afb9eb5150e46ad34b71694b683c59cb41d7a8683df1770f56cd601b9c46524,7e7adbcd5d8bb01dc7448b4e78606bf06ce90bffd3bb83a7b0815790946f8e8d,-1,-0.4437970616999336,8
llama,US2016,9bc2a96b39fcc9ba2caa5df0e8924b9a08ed5379c04c9ff80119a8ee294981f1,5834738f605e9e970628e74b60dfc25cdca2d5a501e4305c57996d1a5809c3b1,-1,-1.0685110461819587,8
llama,US2016,9c7ae1720ad9d52417fbdb5d0dd1a78651a9fb0e5d89de7ce55e88e4ad4a2350,e53b982fcc5dd131af3821bb7b7c04ba055ef214fb91cca2c8290bb3afd3545e,-1,-0.276551827443663,8
llama,US2016,9cc5c6554e7893ae95a7440e11fc28f61441c469103f4ae60f02470d8fc21e6c,dff8667d896083855d7cd15dfeb49c76745fe83c7af99da5f4af584fbbb3ee08,1,-0.4062023012687674,8
llama,US2016,9d1af0af5cd2994002b30fe5ef2eae73575629b2a377cd5e45468e8097eef36c,02732ed4ca5626832d598c29107e4827c631d993b1eb38d915cc090c9485e6ae,-1,-0.2795708468167096,8
llama,US2016,9f4e834d8f2c9a1958cf728d0b8120b40e45192158eae37dacbcbe65002cc492,9e6fa7673158177680132ecea0f082692641fe9ea2022a72d997b0e672ea8cbb,1,-0.3686575532210521,8
llama,US2016,9f9aa787275852bd76132460c238c3563d5eb591228b568ed8bd44708835d530,2265018ea51d5d75143cc6b76bf2821720788f6d9e40dd4b28a31733ea020735,1,0.4251083081327765,8
llama,US2016,a0113f7d9513cb1dc59c00e574478976cc27097603628d298e4525ee7b7d74e3,40573b41f5270bb78f55de2a66ca43f44c7e9f051d685ea4f539c33cec387285,1,0.1305463835934428,8
llama,US2016,a081e4e2eed104de4dfd6d4efb3cc61c6c3cb3a3c109ae1c6d6d438c1389bd21,40573b41f5270bb78f55de2a66ca43f44c7e9f051d685ea4f539c33cec387285,1,0.5145168215314112,8
llama,US2016,a23a17ae834fc2170e95adaadb72ccd77979e3992a1d3238a95f7838ac1b6784,497c1ce037a8c038805ab0afa9ada2ee04f0f6c40d9cd2c60bdff0c3bd7fa852,1,0.4886716171444164,8
llama,US2016,a2f6925c4c4f50b939c3359100b8700eb8069bac9c97c75aa8d1fad515ff8119,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,1,-0.5441594864473988,8
llama,US2016,a371976fae067fcf86f6526adb77939b9f40366512901e77a77bc894540124b7,bfaa0819446b74e85865671c16131cf17a9ac48953d382d2cfcf74de2ceb7d84,1,0.960158667578744,8
llama,US2016,a3c2ef763513f4f7c4ae7591566ecc63889ca9a7494bce440e02ea2467ac6a18,1ce1612592ea0ccb5bd719f5b72b56bbb28ceecd3fe6d33fa226f16c357d631b,-1,-0.5761607611408278,8
llama,US2016,a48dc8e6293472565f36b75826d64af643dc825dfb168049e28855f79508a1bd,6033f46be736f71e2d3dcefc1463eca6a3efebfdf96a555ae26f79d380ee6a9d,1,-0.3537754331145874,8
llama,US2016,a48ea1076163660b09adfedced1e5e7e166253bb59dec30259db8096d3c52f23,5834738f605e9e970628e74b60dfc25cdca2d5a501e4305c57996d1a5809c3b1,1,0.7473502053042562,8
llama,US2016,a4aa1263150890a40a84d631c7e4a71ff7c67e9f557fcd2e72e1416ebbee76e4,2e18746894cb4fd22d9b4a9b8fac7657746cb4caaeed9664755bb2bcdd9928d7,-1,0.1636654800539805,8
llama,US2016,a5006c3f35a6ed41b60d20b1f7d4fccc4d342348191849bb8c7c55907cc62699,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,-1,-0.1124344520901151,8
llama,US2016,a519c0199b8872cd21832b1d7a27cc8f21d71a2e7e1032ff663873a05b72b9f9,497c1ce037a8c038805ab0afa9ada2ee04f0f6c40d9cd2c60bdff0c3bd7fa852,-1,0.0231792708269676,8
llama,US2016,a5a1f08d994d5ada1d1137ae5f7a86839d77a60524d93a1a0086e53f2837008b,0eeec1bb7c0247dd4a88098cda357d595aabc1e6c90fcaf0595be01c45efb42c,-1,0.2744035083873779,8
llama,US2016,a5c179c2c8dea3b4728370f54307a2e35c49af3863da5944ae8032b0d2b2066e,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,-1,-0.2320294295394593,8
llama,US2016,a5c80155f0fcfcfab28c79df47f6e60cfab4e5177ccd8b6f97c28d7a25e2314a,180bd5850be20e0dd9228ab47d15ebf387cc0659c4ff18a3d52388f88ab01f70,-1,-0.4482399323510199,8
llama,US2016,a65a0482a1f533f19b7d0a4cb20efc4bc04c480bdff84c5fa8ea04aef01cdf47,d74bc5eb6c81c54d2a062c22995bc34c9dfb01366ac5196fdbc73afebbdf7ef8,1,0.8037221544473113,8
llama,US2016,a73fdbeb445def68ceb05076b3ab519f1bdf3358b207acd6d2e49855f2ed4f56,c9f233bbc2af25c3ef850e6f62749612487c31a947035f61c98e1bcf48498841,1,-0.2354438305499343,8
llama,US2016,a7c13fa1e983e28edc2d4afee29590e5044d431cefc87c41af69c8b652a7cd0c,ad8eeda8b45455d5baef64bba90970116d1fa18dac10f22f9deef5635758391f,-1,-0.0580150653474645,8
llama,US2016,a822f44f4c15941301339f6fbfcf227733dfd879cbd80b37c5457e9a70f5b6eb,40573b41f5270bb78f55de2a66ca43f44c7e9f051d685ea4f539c33cec387285,1,0.0803215723791897,8
llama,US2016,a88a01ad4f058cc882f90e3e8e93b1e27e553f3a702800e2cd023803ad9a1b2f,fb9e62e8eeb12e3dc0a0735249ee3115e848137577e3602e1e08853b4a28400b,1,-1.0692002404478915,8
llama,US2016,a92e6592e22536bfb75abbf9832f98051b9b8ecad945155fa8f119a450fe04a2,9cd84ca538622e6da5f761df165facc5ae650ab55992ca8c03db14d75af76e37,1,-0.1559338676375698,8
llama,US2016,a9bfd357473f6a3041587e5a44cdb292c9f1b9fd5241eaa7a87a2da6cd16374a,85961e001bda72c047588ea89c0e3720d38c3bd61947a6d373b944e8d2bcccfa,1,0.2263257093702206,8
llama,US2016,aad76d4ef41d66bd7c71a474589c7987fd50402db819d35240349ae697d814ea,6ca845035227eddea19ec1990a51d2b49bfe45103397bcead77b937a6edaf4e5,1,0.3631056020332258,8
llama,US2016,ab12620bf17532c2bfd539f7fc46dba75081befd0825a266bdb95ec5eea8dc68,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,-1,0.1450873653719905,8
llama,US2016,ac432a62f08da95e6272c2124b1fcf767650c06c673f2819e6a6e2de54e67ed0,faca65a3649acb9e0433361c04fc535ab61149f6d13b5952600cb2c740fe2572,-1,-0.0622425557366561,8
llama,US2016,ac8474a4a57278c9aa262412f09eb2cff02145286235b93da744fbce3336eece,5617487e960b014f0b7dbfed21cdc094b9f73041276ca160992fee0a69ec2793,-1,-0.2203570393367566,8
llama,US2016,acff233fe018d7e63ef0a954a721dd1070fe47c325fc29da4149714c87544cdb,9cd84ca538622e6da5f761df165facc5ae650ab55992ca8c03db14d75af76e37,-1,0.4773081834566457,8
llama,US2016,ad0d20b50f6d069028b8d09292be4c47abbe6dcee97919e665d023d017a81098,9cd84ca538622e6da5f761df165facc5ae650ab55992ca8c03db14d75af76e37,-1,-0.0239874806066517,8
llama,US2016,ad12cbb48aa087de7cab0e382a5bda4204d76cea730b764b8a2bdfddee3f9741,9e6fa7673158177680132ecea0f082692641fe9ea2022a72d997b0e672ea8cbb,1,0.0860158041136184,8
llama,US2016,ae76e39686f14048414fcb895d35cddf82c3337b976814fa5b50aa897ebfbfd6,d74bc5eb6c81c54d2a062c22995bc34c9dfb01366ac5196fdbc73afebbdf7ef8,1,0.5712664357581203,8
llama,US2016,af04baec2a2a2d369306e49392c8f16b6654a5cec574e927e0359f86f2446473,e53b982fcc5dd131af3821bb7b7c04ba055ef214fb91cca2c8290bb3afd3545e,-1,-0.2926178004720174,8
llama,US2016,af4a666e4d62f0d39ff292d7b643847306e0f66da0800b5a14351a9e11555d39,e89abcf371903a5020f03f5db33ef0bd452eddc9a5202d45c053dac22d56b575,-1,-0.1395567851719194,8
llama,US2016,af6fb543e8be4c86da8575428123e7896198a76290a8ba4f892221c2b9857b72,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,-1,-0.1698921442191034,8
llama,US2016,afcccdc78c9f9d031c510fb04d5a685f55c99cee2f271d7b6059b4cc326dfede,5834738f605e9e970628e74b60dfc25cdca2d5a501e4305c57996d1a5809c3b1,-1,0.5466251875091342,8
llama,US2016,afe045ee288ab4bbd8095545491b940c57848016c1dc7ecb0a9b7db1719f6246,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,1,-0.2025996071291719,8
llama,US2016,b067858ff82ff844e0bdbae86b7910dc07f68fe72bef6a4ee0d2c774eaf18e05,e3c01269c887e89b47513c28168dc7115fa8f0c50d19de71e4856e7c5b424e97,1,-0.4525867283176062,8
llama,US2016,b25d8ef1362e7057c6dd88c8c71e51c37612cbe0e956fb01970aa2eb2855d654,e3c01269c887e89b47513c28168dc7115fa8f0c50d19de71e4856e7c5b424e97,-1,-0.548768464311845,8
llama,US2016,b3abb1c8053c470151d3c3a36ee4c91824eb05d6c6b7f4005810e2fb38656091,d74bc5eb6c81c54d2a062c22995bc34c9dfb01366ac5196fdbc73afebbdf7ef8,1,0.161368233971751,8
llama,US2016,b4505c8cb0fd818eb74d2a0054013a0891575918bbe6349d6dfaae009bdad050,d74bc5eb6c81c54d2a062c22995bc34c9dfb01366ac5196fdbc73afebbdf7ef8,1,-0.2002483434378785,8
llama,US2016,b553ffc44bd22b49682f6ac26270e9e473e862c91f62799bd64e44c9445c2835,2386cafef5dd3a8ffa68bd12bbfca8593c1a6472a9e733bd9460b3358527e9b1,1,0.1485821465823193,8
llama,US2016,b62addc2dd7272a0ef5cbb2c115be57ade829e9cb05a7f8bc31469c91e535851,2265018ea51d5d75143cc6b76bf2821720788f6d9e40dd4b28a31733ea020735,1,0.0132725900095626,8
llama,US2016,b7a659290a2019f8b46eec101c22b54c6c49c335e0fa8c76733acd0bf7bcae78,bfaa0819446b74e85865671c16131cf17a9ac48953d382d2cfcf74de2ceb7d84,1,-0.5654322584586804,8
llama,US2016,b8da21f647d10fa8c7ea76a476df39f419d2308103e2c3afb8bdeaf7d8c12674,e3c01269c887e89b47513c28168dc7115fa8f0c50d19de71e4856e7c5b424e97,1,0.674568113095538,8
llama,US2016,ba7c52ecfd8eb0b007a1a7462dfe0b22699997d61d2f1fd1cd0b69eb95205c8a,49d5fb4cfe8352e402a6a2d4516c8b2a29b32d8f33f23c094eefaa1332d109b7,1,0.2529744239552586,8
llama,US2016,bb9b1d9c0e6fe467353473cf0f18ab43ebc399e27d52c8be8e4ebc7291cd7e4e,65cd5739fb5454d52edabb65d07cbd941472c0b0f17d8351dbbe117409db7cbf,-1,-1.0647305884926404,8
llama,US2016,bbc329b981a7ae16b6f4093dbacbea021f46c652032c300da4000fff9e587802,892435c916fb280bd33258fa9137d106c1769a9b16b700ad714477923c1b920f,-1,0.3004499137644638,8
llama,US2016,bc38d5599f7bb9bc6e9c157fc41eee1afe87f69bf7b4a17354af0c1a9db47b2a,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,-1,0.0742962514371455,8
llama,US2016,bd17f7d8c420806919866b02da1340c81de4cf4746d1b7a378dacd2e383298f7,9e6fa7673158177680132ecea0f082692641fe9ea2022a72d997b0e672ea8cbb,-1,0.1684532906972244,8
llama,US2016,bd778f5742203780e5cb86fb0bf8af6dd08064cf7bd4992bbd6ec51dcf5fb31b,e3c01269c887e89b47513c28168dc7115fa8f0c50d19de71e4856e7c5b424e97,1,-0.260331158836895,8
llama,US2016,be53a8ec092127f90d60b9106903191734110c10f76885a37afb4b1e90d13ef1,e89abcf371903a5020f03f5db33ef0bd452eddc9a5202d45c053dac22d56b575,-1,0.0459764249049563,8
llama,US2016,bed36ad41d5216220140c8a94abc4f9bb474525cd0adfd360bb7a2226f9f9375,78790ce59aeac5f9adcb052dbbf79e753ef47216c849ae140ba7048a081002e9,1,0.3119412987313659,8
llama,US2016,bedddd5b077697b8f33a312a7afef63b578b07474fc0b494c6ec26742d3e9cdf,2e18746894cb4fd22d9b4a9b8fac7657746cb4caaeed9664755bb2bcdd9928d7,-1,0.8084097486832653,8
llama,US2016,bf60e26598aaf4cfa71b43c75af36205ecb72c1e9c8fe3c800d13f8c8b18c59a,6033f46be736f71e2d3dcefc1463eca6a3efebfdf96a555ae26f79d380ee6a9d,1,-0.0410980707571013,8
llama,US2016,bf82ad905f532a4df4e39bb26733751cfa66c638c4758c00bc2c0f2b1925358e,1f83371ec4e5b3baf900c750d1ff682d95e2f39fdff73c7ebb1fa6d772bc8f22,-1,-0.3332290346259772,8
llama,US2016,c0633e0558e32d59e499adc86e2fc62cdbc5ad5bfccab9f60683f6cddc0f5ae5,40573b41f5270bb78f55de2a66ca43f44c7e9f051d685ea4f539c33cec387285,1,0.0568966081329658,8
llama,US2016,c07e684d54535bfd7cc88a94fa589fa3c43e26bf0433063fc30e08eda38be51e,9cd84ca538622e6da5f761df165facc5ae650ab55992ca8c03db14d75af76e37,1,1.0450277498876797,8
llama,US2016,c092faf60d501a708b140f37d0acc4090b3bc59acf63d1c210b5fde1588554f9,e3c01269c887e89b47513c28168dc7115fa8f0c50d19de71e4856e7c5b424e97,1,0.2193166310434755,8
llama,US2016,c130a6681b488a64916e02946651b0459e594f2f6039f480684cf7c16d14cb2c,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,1,0.4761475251450439,8
llama,US2016,c2953fbcc3a62b9307c3d28a0277808d2a4ec41665e54484293a45f6b15d2305,313b80f14b6bb6064d8ef4e5f51ad4166743cfe16baea6df7aa50df4207c748a,1,-0.18780035984993,8
llama,US2016,c350fe4b2bb9da171f306e8f34c7ec7c442a393f563fc1d2b229d52c9c1c0947,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,-1,-0.1510545026440546,8
llama,US2016,c38d4cb748abd48156d32b68a65f164bc0e541acb592392c57f57df34ad7347c,2386cafef5dd3a8ffa68bd12bbfca8593c1a6472a9e733bd9460b3358527e9b1,1,0.2718999045060675,8
llama,US2016,c3b4f7872527eb5dcc36865be24cfdca484e5d8849beb41be6e0b57dade0793e,5834738f605e9e970628e74b60dfc25cdca2d5a501e4305c57996d1a5809c3b1,-1,-0.0917182001060602,8
llama,US2016,c3ee2078f5ea2d97f8f7e2831e13db58c66b8cb4ab5e2570b9c5e6a526f5cd22,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,-1,-0.292361683515682,8
llama,US2016,c3fa36a72ca307f6ec4d1edb9bf23688a9c4b85d8e4348b9faac9e773e288292,9e6fa7673158177680132ecea0f082692641fe9ea2022a72d997b0e672ea8cbb,1,-0.1067033692504667,8
llama,US2016,c3fafebc208eaa6bcdc30039279dbe841d57ced522de7233384769235f032fa8,97c4d2927c7212ab7af045acf0bece8036a5340631506df5e06f2547a1eb725b,1,-0.6012647575826189,8
llama,US2016,c404daf942311508cdfd2438eac22aa6cf4c17daf8939b5fd8c888e154d843e6,2386cafef5dd3a8ffa68bd12bbfca8593c1a6472a9e733bd9460b3358527e9b1,-1,-0.1807433838052957,8
llama,US2016,c40c57491e6d7a4b68c868d6002a77fa2895bf18dd3a8e3b45086ea48af41fe9,5617487e960b014f0b7dbfed21cdc094b9f73041276ca160992fee0a69ec2793,-1,0.1436355126041146,8
llama,US2016,c451ac631cd1c8a4a76ec2c92bd7d18f77dfbf99866a37dc079c2e1ae7692ba4,9282d4d3f55fc486e648c6e3b616ed913f5ed5a71f36c6f9c0a772a1bd86139e,1,-0.0372305963355356,8
llama,US2016,c4bf5eadbb860cf3290317f01d0051ff985ec5db4ec5630e6dade0b1bffeb22e,9cd84ca538622e6da5f761df165facc5ae650ab55992ca8c03db14d75af76e37,1,0.1946348947260493,8
llama,US2016,c53e03968f38dca2073b421607dd5e9a8f774898e2ed6b2c318a81248b3fc15b,02732ed4ca5626832d598c29107e4827c631d993b1eb38d915cc090c9485e6ae,-1,-0.5903026257736087,8
llama,US2016,c62b9daf512ff062d7877c7b17a110612aef8a977ce0624ecd2dd809b6f351d9,2e18746894cb4fd22d9b4a9b8fac7657746cb4caaeed9664755bb2bcdd9928d7,-1,0.616895299198825,8
llama,US2016,c6527438bf4571348a72b9ee9882d5350eea849dd014ed44ec56106bdcbfe7cc,02732ed4ca5626832d598c29107e4827c631d993b1eb38d915cc090c9485e6ae,1,0.332069248781656,8
llama,US2016,c6b750a233094a95621430936041984faaecb213c2983342609924fd3decff5d,0ce53b565db725c43fa01fbb4b1f3e322f797a4b0eb91e2ae64817a78057b0b4,1,-0.1966469603931371,8
llama,US2016,c7786ad20df666f811f5c9342a270e4572771374595226cc7fcec19a9cea4fc3,f4241006fb761d105e514556de9a1fd07c9eb291bcc9625ac06722fbe9fc7f22,-1,-0.0449529397829645,8
llama,US2016,c78c2399e5bd15a9e8275889295e3b58185539e0ca45a3e132267c7797779484,02d06282cac7912e866126c46cf81bbaf8a39b8f35b3938647fa089e65459d74,-1,-0.2378019052315385,8
llama,US2016,c7f7c634434aa2ff8c7bf6658946318223ad7e7505e4dbb60d03536185ea271b,0ce53b565db725c43fa01fbb4b1f3e322f797a4b0eb91e2ae64817a78057b0b4,-1,0.096568030602655,8
llama,US2016,c7fa470118eb1a10de96d36c39998ebc699fa8b663288c5666074cc19fe62537,1ce1612592ea0ccb5bd719f5b72b56bbb28ceecd3fe6d33fa226f16c357d631b,1,-0.3473718900737244,8
llama,US2016,c8b8c0b5248331cb38efe8ccd89f485e11a3abaa5dad0a312331ce4628e7e50b,5617487e960b014f0b7dbfed21cdc094b9f73041276ca160992fee0a69ec2793,-1,0.0168096256212579,8
llama,US2016,c8f7864617302b96649ebf926ba4009c355a824d89d914767f911acb8ab7aa61,e53b982fcc5dd131af3821bb7b7c04ba055ef214fb91cca2c8290bb3afd3545e,1,-0.1703781502157654,8
llama,US2016,ca818a69d8fdab8049bfce1b43ed4289ccf2d8c6d1624cf3365f9c95b573136d,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,1,0.5927864821014139,8
llama,US2016,ca9cdb7b0e3ca4913538023c7dd845d98f79c236ed9b5ecde9f1a9e36f60b708,dff8667d896083855d7cd15dfeb49c76745fe83c7af99da5f4af584fbbb3ee08,1,0.7677168624158245,8
llama,US2016,cacecaefaa7013e80607331d133e79870c3f1eb50167ce46f10289ff2062b831,e53b982fcc5dd131af3821bb7b7c04ba055ef214fb91cca2c8290bb3afd3545e,1,-0.3270941893034889,8
llama,US2016,cae38fd9c71974e48e20acf10b2f1ff644f698394f25e1a9f7ae14c036945e7c,bfaa0819446b74e85865671c16131cf17a9ac48953d382d2cfcf74de2ceb7d84,1,0.3047743547104234,8
llama,US2016,cae8817b501ca8ea2be00fbb5a656588ed4fbdfd0896b96fd21c443304c0d693,40573b41f5270bb78f55de2a66ca43f44c7e9f051d685ea4f539c33cec387285,1,0.007550896811527,8
llama,US2016,cc6be4eb58362e3207851e282a9772fab9859ab466fb57025dc8bc59b7620b4e,9864c58b16e0dde84b1f458660504ffe1e3aea5101eb38bbedf47c945fcfe305,-1,0.4349133813590476,8
llama,US2016,cdc2826c0f9c078d5f1611d44cbff7f199a26e4240b3b7398a2e1c08431c7370,85961e001bda72c047588ea89c0e3720d38c3bd61947a6d373b944e8d2bcccfa,1,0.013855549432458,8
llama,US2016,cef15aa23c61050962b77f48d9d1f2312f1e8640cc35550a49ad4759a8b01243,2386cafef5dd3a8ffa68bd12bbfca8593c1a6472a9e733bd9460b3358527e9b1,-1,-0.8485199973188862,8
llama,US2016,d1430d9e9c1c4cc18c6f04acb784594f3c7afe1ebf5c29544db2047e7e24fc2b,97c4d2927c7212ab7af045acf0bece8036a5340631506df5e06f2547a1eb725b,-1,-0.1464687568630967,8
llama,US2016,d220de04588cba73113ff7a73ce47a71114a9a346d93fafa025c7c61e9fdce07,892435c916fb280bd33258fa9137d106c1769a9b16b700ad714477923c1b920f,-1,-0.1278782875147813,8
llama,US2016,d3d31a5c1c915c9810a005f7f4925e4c63902beb984e14afecf857763199dbfb,2265018ea51d5d75143cc6b76bf2821720788f6d9e40dd4b28a31733ea020735,1,-0.4359684654848955,8
